parcel_id,village,lat,lon,elevation_m,slope_deg,slope_score,lulc_class,lulc_name,lulc_score,ghi_kwh_m2_yr,pv_yield_kwh_kwp,ghi_score,ghi_daily,temp_c,temp_score,power_dist_km,power_score,road_dist_km,road_score,sources
KLK-0123,Thirukoilur,11.76526,78.70368,728.0,1.01,4,40,Cropland,3,1989.5,1475.0,4,5.442,26.3,2,14.52,1,0.448,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0124,Thirukoilur,11.76526,78.74053,760.0,3.94,3,10,Tree cover,2,1989.5,1475.0,4,5.442,26.3,2,10.817,1,1.301,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0125,Thirukoilur,11.76526,78.77737,219.0,5.35,3,10,Tree cover,2,1971.1,1462.0,3,5.442,26.3,2,7.527,2,2.291,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0126,Thirukoilur,11.76526,78.81421,176.0,0.31,4,60,Bare/sparse veg,4,1971.1,1462.0,3,5.442,26.3,2,4.788,3,0.367,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0127,Thirukoilur,11.76526,78.85105,176.0,0.14,4,40,Cropland,3,1973.6,1455.0,3,5.442,26.3,2,2.583,3,0.015,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0128,Thirukoilur,11.76526,78.88789,156.0,0.27,4,40,Cropland,3,1973.6,1455.0,3,5.442,26.3,2,0.497,4,0.804,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0129,Thirukoilur,11.76526,78.92474,138.0,0.24,4,60,Bare/sparse veg,4,1974.0,1455.0,3,5.442,26.3,2,0.093,4,2.82,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0130,Thirukoilur,11.76526,78.96158,123.0,0.2,4,40,Cropland,3,1974.0,1455.0,3,5.442,26.3,2,1.703,4,0.06,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0131,Rishivandiyam,11.76526,78.99842,110.0,0.17,4,40,Cropland,3,1955.5,1444.0,2,5.401,26.3,2,4.343,3,0.299,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0132,Rishivandiyam,11.76526,79.03526,110.0,0.14,4,10,Tree cover,2,1955.5,1444.0,2,5.401,26.3,2,2.202,3,0.078,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0133,Rishivandiyam,11.76526,79.07211,113.0,0.12,4,40,Cropland,3,1955.5,1443.0,2,5.401,27.85,1,0.264,4,0.147,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0134,Rishivandiyam,11.76526,79.10895,116.0,0.12,4,40,Cropland,3,1955.5,1443.0,2,5.401,27.85,1,3.582,3,0.181,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0135,Rishivandiyam,11.76526,79.14579,98.0,0.13,4,20,Shrubland,3,1955.5,1444.0,2,5.401,27.85,1,1.677,4,0.387,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0136,Rishivandiyam,11.76526,79.18263,98.0,0.13,4,40,Cropland,3,1955.5,1444.0,2,5.401,27.85,1,0.274,4,0.102,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0137,Rishivandiyam,11.76526,79.21947,80.0,0.26,4,60,Bare/sparse veg,4,1955.4,1445.0,2,5.401,27.85,1,0.893,4,0.191,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0138,Rishivandiyam,11.76526,79.25632,62.0,0.21,4,40,Cropland,3,1955.4,1445.0,2,5.401,27.85,1,0.118,4,0.292,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0139,Rishivandiyam,11.76526,79.29316,55.0,0.07,4,40,Cropland,3,1944.9,1439.0,1,5.401,27.85,1,1.266,4,0.566,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0140,Rishivandiyam,11.76526,79.33,55.0,0.04,4,40,Cropland,3,1944.9,1439.0,1,5.401,27.85,1,2.334,3,0.136,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0141,Thirukoilur,11.78947,78.63,782.0,1.15,4,40,Cropland,3,1989.8,1488.0,4,5.442,26.3,2,17.163,1,0.102,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0142,Thirukoilur,11.78947,78.66684,782.0,1.17,4,40,Cropland,3,1989.8,1488.0,4,5.442,26.3,2,17.672,1,0.278,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0143,Thirukoilur,11.78947,78.70368,747.0,1.31,4,20,Shrubland,3,1989.5,1475.0,4,5.442,26.3,2,13.766,1,0.702,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0144,Thirukoilur,11.78947,78.74053,616.0,1.51,4,20,Shrubland,3,1989.5,1475.0,4,5.442,26.3,2,9.783,2,2.993,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0145,Thirukoilur,11.78947,78.77737,537.0,3.24,3,10,Tree cover,2,1971.1,1462.0,3,5.442,26.3,2,5.945,2,1.363,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0146,Thirukoilur,11.78947,78.81421,175.0,2.59,4,10,Tree cover,2,1971.1,1462.0,3,5.442,26.3,2,2.823,3,0.283,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0147,Thirukoilur,11.78947,78.85105,175.0,0.22,4,60,Bare/sparse veg,4,1973.6,1455.0,3,5.442,26.3,2,0.29,4,1.03,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0148,Thirukoilur,11.78947,78.88789,155.0,0.24,4,40,Cropland,3,1973.6,1455.0,3,5.442,26.3,2,1.505,4,0.507,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0149,Thirukoilur,11.78947,78.92474,142.0,0.21,4,40,Cropland,3,1974.0,1455.0,3,5.442,26.3,2,0.545,4,1.616,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0150,Thirukoilur,11.78947,78.96158,125.0,0.19,4,40,Cropland,3,1974.0,1455.0,3,5.442,26.3,2,0.436,4,1.263,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0151,Rishivandiyam,11.78947,78.99842,123.0,0.21,4,40,Cropland,3,1955.5,1444.0,2,5.401,26.3,2,2.294,3,1.157,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0152,Rishivandiyam,11.78947,79.03526,123.0,0.21,4,40,Cropland,3,1955.5,1444.0,2,5.401,26.3,2,0.368,4,0.432,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0153,Rishivandiyam,11.78947,79.07211,124.0,0.09,4,40,Cropland,3,1955.5,1443.0,2,5.401,27.85,1,1.718,4,0.505,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0154,Rishivandiyam,11.78947,79.10895,110.0,0.22,4,10,Tree cover,2,1955.5,1443.0,2,5.401,27.85,1,1.619,4,0.292,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
